InputID,GeneID,GO_ID,Evidence,Qualifier,GO_term,PubMed,Category
LOC5570989,5570989,GO:0071013,IEA,part_of,catalytic step 2 spliceosome,30032202,Component
LOC5570989,5570989,GO:0097526,IEA,part_of,spliceosomal tri-snRNP complex,30032202,Component
LOC5570993,5570993,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5570994,5570994,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570994,5570994,GO:0016627,IEA,enables,"oxidoreductase activity, acting on the CH-CH group of donors",22301074,Function
LOC5570994,5570994,GO:0042761,IEA,involved_in,very long-chain fatty acid biosynthetic process,30032202,Process
LOC5570995,5570995,GO:0005634,IEA,located_in,nucleus,22301074|30032202,Component
LOC5570995,5570995,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5570996,5570996,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5570996,5570996,GO:0097250,IEA,involved_in,mitochondrial respirasome assembly,30032202,Process
LOC5570997,5570997,GO:0000281,IEA,involved_in,mitotic cytokinesis,30032202,Process
LOC5570997,5570997,GO:0000915,IEA,involved_in,actomyosin contractile ring assembly,30032202,Process
LOC5570997,5570997,GO:0005826,IEA,located_in,actomyosin contractile ring,30032202,Component
LOC5570997,5570997,GO:0031106,IEA,involved_in,septin ring organization,30032202,Process
LOC5570998,5570998,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570998,5570998,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5570999,5570999,GO:0005049,IEA,enables,nuclear export signal receptor activity,30032202,Function
LOC5570999,5570999,GO:0005635,IEA,located_in,nuclear envelope,30032202,Component
LOC5570999,5570999,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5570999,5570999,GO:0006606,IEA,involved_in,protein import into nucleus,30032202,Process
LOC5570999,5570999,GO:0006611,IEA,involved_in,protein export from nucleus,30032202,Process
LOC5570999,5570999,GO:0031267,IEA,enables,small GTPase binding,22301074,Function
LOC5571000,5571000,GO:0000151,IEA,part_of,ubiquitin ligase complex,30032202,Component
LOC5571000,5571000,GO:0000209,IEA,involved_in,protein polyubiquitination,30032202,Process
LOC5571000,5571000,GO:0000290,IEA,involved_in,deadenylation-dependent decapping of nuclear-transcribed mRNA,22301074|30032202,Process
LOC5571000,5571000,GO:0000340,IEA,enables,RNA 7-methylguanosine cap binding,30032202,Function
LOC5571000,5571000,GO:0000932,IEA,located_in,P-body,30032202,Component
LOC5571000,5571000,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571000,5571000,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5571000,5571000,GO:0006513,IEA,involved_in,protein monoubiquitination,30032202,Process
LOC5571000,5571000,GO:0016787,IEA,enables,hydrolase activity,22301074|30032202,Function
LOC5571000,5571000,GO:0030332,IEA,enables,cyclin binding,30032202,Function
LOC5571000,5571000,GO:0031624,IEA,enables,ubiquitin conjugating enzyme binding,30032202,Function
LOC5571000,5571000,GO:0043161,IEA,involved_in,proteasome-mediated ubiquitin-dependent protein catabolic process,30032202,Process
LOC5571000,5571000,GO:0051865,IEA,involved_in,protein autoubiquitination,30032202,Process
LOC5571000,5571000,GO:0061630,IEA,enables,ubiquitin protein ligase activity,30032202,Function
LOC5571002,5571002,GO:0004715,IEA,enables,non-membrane spanning protein tyrosine kinase activity,30032202,Function
LOC5571002,5571002,GO:0005102,IEA,enables,signaling receptor binding,30032202,Function
LOC5571002,5571002,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5571002,5571002,GO:0006468,IEA,involved_in,protein phosphorylation,22301074,Process
LOC5571002,5571002,GO:0007169,IEA,involved_in,cell surface receptor protein tyrosine kinase signaling pathway,30032202,Process
LOC5571002,5571002,GO:0030154,IEA,involved_in,cell differentiation,30032202,Process
LOC5571002,5571002,GO:0031234,IEA,located_in,extrinsic component of cytoplasmic side of plasma membrane,30032202,Component
LOC5571002,5571002,GO:0045087,IEA,involved_in,innate immune response,30032202,Process
LOC5571005,5571005,GO:0051879,IEA,enables,Hsp90 protein binding,22301074,Function
LOC5571006,5571006,GO:0003723,IEA,enables,RNA binding,30032202,Function
LOC5571006,5571006,GO:0003724,IEA,enables,RNA helicase activity,22301074|30032202,Function
LOC5571006,5571006,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5571006,5571006,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571006,5571006,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5571006,5571006,GO:1990904,IEA,part_of,ribonucleoprotein complex,30032202,Component
LOC5571008,5571008,GO:0003676,IEA,enables,nucleic acid binding,22301074,Function
LOC5571008,5571008,GO:0003724,IEA,enables,RNA helicase activity,22301074,Function
LOC5571008,5571008,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5571008,5571008,GO:0005730,IEA,located_in,nucleolus,30032202,Component
LOC5571009,5571009,GO:0000775,IEA,located_in,"chromosome, centromeric region",30032202,Component
LOC5571009,5571009,GO:0000785,IEA,part_of,chromatin,30032202,Component
LOC5571009,5571009,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571009,5571009,GO:0007064,IEA,involved_in,mitotic sister chromatid cohesion,22301074|30032202,Process
LOC5571009,5571009,GO:0031390,IEA,part_of,Ctf18 RFC-like complex,22301074|30032202,Component
LOC5571009,5571009,GO:0034088,IEA,involved_in,maintenance of mitotic sister chromatid cohesion,30032202,Process
LOC5571011,5571011,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5571011,5571011,GO:0003713,IEA,enables,transcription coactivator activity,30032202,Function
LOC5571011,5571011,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571011,5571011,GO:0005667,IEA,part_of,transcription regulator complex,30032202,Component
LOC5571011,5571011,GO:0060261,IEA,involved_in,positive regulation of transcription initiation by RNA polymerase II,30032202,Process
LOC5571013,5571013,GO:0006891,IEA,involved_in,intra-Golgi vesicle-mediated transport,30032202,Process
LOC5571013,5571013,GO:0017119,IEA,part_of,COG complex,22301074|30032202,Component
LOC5571014,5571014,GO:0017171,IEA,enables,serine hydrolase activity,30032202,Function
LOC5571015,5571015,GO:0017171,IEA,enables,serine hydrolase activity,30032202,Function
LOC5571016,5571016,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5571016,5571016,GO:0007169,IEA,involved_in,cell surface receptor protein tyrosine kinase signaling pathway,30032202,Process
LOC5571016,5571016,GO:0030971,IEA,enables,receptor tyrosine kinase binding,30032202,Function
LOC5571016,5571016,GO:0035556,IEA,involved_in,intracellular signal transduction,22301074,Process
LOC5571017,5571017,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5571017,5571017,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5571019,5571019,GO:0008194,IEA,enables,UDP-glycosyltransferase activity,22301074,Function
LOC5571022,5571022,GO:0008194,IEA,enables,UDP-glycosyltransferase activity,22301074,Function
LOC5571023,5571023,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5571026,5571026,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5571026,5571026,GO:0019005,IEA,part_of,SCF ubiquitin ligase complex,30032202,Component
LOC5571026,5571026,GO:0043161,IEA,involved_in,proteasome-mediated ubiquitin-dependent protein catabolic process,30032202,Process
LOC5571026,5571026,GO:0045202,IEA,located_in,synapse,30032202,Component
LOC5571026,5571026,GO:0060386,IEA,involved_in,synapse assembly involved in innervation,30032202,Process
LOC5571029,5571029,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5571030,5571030,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5571032,5571032,GO:0019185,IEA,part_of,snRNA-activating protein complex,30032202,Component
LOC5571032,5571032,GO:0042795,IEA,involved_in,snRNA transcription by RNA polymerase II,30032202,Process
LOC5571032,5571032,GO:0042796,IEA,involved_in,snRNA transcription by RNA polymerase III,30032202,Process
LOC5571032,5571032,GO:0043565,IEA,enables,sequence-specific DNA binding,30032202,Function
LOC5571033,5571033,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5571035,5571035,GO:0003899,IEA,enables,DNA-directed RNA polymerase activity,22301074|30032202,Function
LOC5571035,5571035,GO:0005665,IEA,part_of,"RNA polymerase II, core complex",30032202,Component
LOC5571035,5571035,GO:0006351,IEA,involved_in,DNA-templated transcription,22301074,Process
LOC5571035,5571035,GO:0046983,IEA,enables,protein dimerization activity,22301074,Function
LOC5571036,5571036,GO:0000122,IEA,involved_in,negative regulation of transcription by RNA polymerase II,30032202,Process
LOC5571036,5571036,GO:0001046,IEA,enables,core promoter sequence-specific DNA binding,30032202,Function
LOC5571036,5571036,GO:0006338,IEA,involved_in,chromatin remodeling,30032202,Process
LOC5571036,5571036,GO:0017025,IEA,enables,TBP-class protein binding,30032202,Function
LOC5571036,5571036,GO:0017054,IEA,part_of,negative cofactor 2 complex,30032202,Component
LOC5571036,5571036,GO:0045944,IEA,involved_in,positive regulation of transcription by RNA polymerase II,30032202,Process
LOC5571036,5571036,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5571036,5571036,GO:0051123,IEA,involved_in,RNA polymerase II preinitiation complex assembly,30032202,Process
LOC5571036,5571036,GO:0140223,IEA,enables,general transcription initiation factor activity,30032202,Function
LOC5571037,5571037,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5571037,5571037,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5571038,5571038,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5571038,5571038,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5571039,5571039,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5571039,5571039,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5571041,5571041,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5571041,5571041,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5571041,5571041,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5571044,5571044,GO:0005604,IEA,located_in,basement membrane,30032202,Component
LOC5571044,5571044,GO:0007155,IEA,involved_in,cell adhesion,22301074,Process
LOC5571044,5571044,GO:0007411,IEA,involved_in,axon guidance,30032202,Process
LOC5571045,5571045,GO:0005839,IEA,part_of,proteasome core complex,22301074,Component
LOC5571046,5571046,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5571046,5571046,GO:0050220,IEA,enables,prostaglandin-E synthase activity,22301074|30032202,Function
LOC5571047,5571047,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5571047,5571047,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571049,5571049,GO:0004715,IEA,enables,non-membrane spanning protein tyrosine kinase activity,22301074,Function
LOC5571049,5571049,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5571049,5571049,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5571049,5571049,GO:0006468,IEA,involved_in,protein phosphorylation,22301074,Process
LOC5571050,5571050,GO:0005634,IEA,located_in,nucleus,22301074,Component
LOC5571050,5571050,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5571053,5571053,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5571053,5571053,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5571057,5571057,GO:0005743,IEA,located_in,mitochondrial inner membrane,30032202,Component
LOC5571057,5571057,GO:0032981,IEA,involved_in,mitochondrial respiratory chain complex I assembly,22301074|30032202,Process
LOC5571058,5571058,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5571058,5571058,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5571058,5571058,GO:0031514,IEA,located_in,motile cilium,30032202,Component
LOC5571058,5571058,GO:0044782,IEA,involved_in,cilium organization,30032202,Process
LOC5571059,5571059,GO:0005802,IEA,located_in,trans-Golgi network,30032202,Component
LOC5571059,5571059,GO:0043001,IEA,involved_in,Golgi to plasma membrane protein transport,30032202,Process
LOC5571062,5571062,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5571062,5571062,GO:0003700,IEA,enables,DNA-binding transcription factor activity,30032202,Function
LOC5571062,5571062,GO:0005634,IEA,located_in,nucleus,22301074,Component
LOC5571062,5571062,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5571062,5571062,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5571065,5571065,GO:0000956,IEA,involved_in,nuclear-transcribed mRNA catabolic process,22301074|30032202,Process
LOC5571065,5571065,GO:0003723,IEA,enables,RNA binding,30032202,Function
LOC5571065,5571065,GO:0004534,IEA,enables,5'-3' RNA exonuclease activity,30032202,Function
LOC5571065,5571065,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571065,5571065,GO:0016075,IEA,involved_in,rRNA catabolic process,30032202,Process
LOC5571066,5571066,GO:0004674,IEA,enables,protein serine/threonine kinase activity,22301074,Function
LOC5571066,5571066,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5571066,5571066,GO:0006468,IEA,involved_in,protein phosphorylation,22301074,Process
LOC5571067,5571067,GO:0004222,IEA,enables,metalloendopeptidase activity,22301074|30032202,Function
LOC5571067,5571067,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5571067,5571067,GO:0071586,IEA,involved_in,CAAX-box protein processing,22301074|30032202,Process
LOC5571068,5571068,GO:0003712,IEA,enables,transcription coregulator activity,30032202,Function
LOC5571068,5571068,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5571068,5571068,GO:0006355,IEA,involved_in,regulation of DNA-templated transcription,22301074|30032202,Process
LOC5571072,5571072,GO:0015280,IEA,enables,ligand-gated sodium channel activity,30032202,Function
LOC5571072,5571072,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5571072,5571072,GO:0035725,IEA,involved_in,sodium ion transmembrane transport,30032202,Process
LOC5571073,5571073,GO:0005335,IEA,enables,serotonin:sodium:chloride symporter activity,30032202,Function
LOC5571073,5571073,GO:0015842,IEA,involved_in,aminergic neurotransmitter loading into synaptic vesicle,30032202,Process
LOC5571073,5571073,GO:0030672,IEA,located_in,synaptic vesicle membrane,30032202,Component
LOC5571073,5571073,GO:0043195,IEA,located_in,terminal bouton,30032202,Component
LOC5571073,5571073,GO:0055085,IEA,involved_in,transmembrane transport,22301074,Process
LOC5571074,5571074,GO:0043231,IEA,located_in,intracellular membrane-bounded organelle,30032202,Component
LOC5571074,5571074,GO:0043813,IEA,enables,"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity",30032202,Function
LOC5571074,5571074,GO:0046856,IEA,involved_in,phosphatidylinositol dephosphorylation,30032202,Process
LOC5571076,5571076,GO:0044545,IEA,part_of,NSL complex,30032202,Component
LOC5571076,5571076,GO:0045944,IEA,involved_in,positive regulation of transcription by RNA polymerase II,30032202,Process
LOC5571078,5571078,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5571078,5571078,GO:0005666,IEA,part_of,RNA polymerase III complex,22301074|30032202,Component
LOC5571078,5571078,GO:0006383,IEA,involved_in,transcription by RNA polymerase III,22301074|30032202,Process
LOC5571079,5571079,GO:0005763,IEA,part_of,mitochondrial small ribosomal subunit,22301074|30032202,Component
LOC5571080,5571080,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5571080,5571080,GO:0005765,IEA,located_in,lysosomal membrane,30032202,Component
LOC5571080,5571080,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074,Function
LOC5571080,5571080,GO:0033180,IEA,part_of,"proton-transporting V-type ATPase, V1 domain",22301074,Component
LOC5571080,5571080,GO:0046034,IEA,involved_in,ATP metabolic process,22301074|30032202,Process
LOC5571080,5571080,GO:0046961,IEA,enables,"proton-transporting ATPase activity, rotational mechanism",22301074|30032202,Function
LOC5571080,5571080,GO:1902600,IEA,involved_in,proton transmembrane transport,22301074|30032202,Process
LOC5571082,5571082,GO:0000149,IEA,enables,SNARE binding,30032202,Function
